@relation Kanye-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R3-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6

@attribute Age {'0_41','42_66','67_max'}
@attribute WorkClass {' Self-emp-not-inc',' Self-emp-inc',' State-gov',' Private',' Local-gov',' Federal-gov',' Without-pay'}
@attribute EducationID {'School_education','Tertiary_education'}
@attribute MaritalStatus {' Married-civ-spouse',' Widowed',' Never-married',' Separated',' Divorced',' Married-spouse-absent',' Married-AF-spouse'}
@attribute Job {' Exec-managerial',' Prof-specialty',' Craft-repair',' Sales',' Farming-fishing',' Other-service',' Tech-support',' Protective-serv',' Adm-clerical',' Handlers-cleaners',' Transport-moving',' Machine-op-inspct',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Husband',' Unmarried',' Own-child',' Not-in-family',' Other-relative',' Wife'}
@attribute Race {' White',' Other',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo'}
@attribute Gender {' Male',' Female'}
@attribute WorkHours {'0_34','35_66','67_max'}
@attribute Country {' Mexico',' United-States',' Germany',' Italy',' Canada',' Cuba',' England',' Haiti',' Puerto-Rico',' Ireland',' Greece',' Yugoslavia',' Japan',' Portugal',' Dominican-Republic',' Honduras',' El-Salvador',' Columbia',' Poland',' France',' Cambodia',' Ecuador',' Guatemala',' Hong',' Hungary',' India',' Iran',' Nicaragua',' Outlying-US(Guam-USVI-etc)',' Peru',' Philippines',' Scotland',' Taiwan',' Thailand',' Trinadad&Tobago',' China',' Jamaica',' South',' Vietnam',' Laos'}
@attribute Income {' >50K.',' <=50K.'}

@data
'42_66',' Self-emp-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','67_max',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Self-emp-not-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','67_max',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'67_max',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','67_max',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','0_34',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'67_max',' Self-emp-not-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','0_34',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'0_41',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','0_34',' United-States',' <=50K.'
'42_66',' State-gov','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','67_max',' United-States',' <=50K.'
'67_max',' Self-emp-not-inc','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','0_34',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Local-gov','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Private','School_education',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male','35_66',' United-States',' <=50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male','35_66',' Yugoslavia',' >50K.'
'0_41',' Self-emp-not-inc','Tertiary_education',' Never-married',' Other-service',' Own-child',' White',' Male','35_66',' Yugoslavia',' <=50K.'
'0_41',' Self-emp-not-inc','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male','35_66',' Yugoslavia',' <=50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Self-emp-not-inc','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-AF-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Adm-clerical',' Unmarried',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Other-service',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','School_education',' Never-married',' Other-service',' Other-relative',' White',' Female','0_34',' United-States',' <=50K.'
'0_41',' Self-emp-inc','Tertiary_education',' Never-married',' Sales',' Own-child',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Federal-gov','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-inc','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-spouse-absent',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Divorced',' Sales',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' >50K.'
'67_max',' Federal-gov','Tertiary_education',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female','0_34',' United-States',' >50K.'
'67_max',' Self-emp-not-inc','Tertiary_education',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' Canada',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' Cuba',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Sales',' Wife',' White',' Female','35_66',' England',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female','0_34',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Married-civ-spouse',' Other-service',' Wife',' White',' Female','0_34',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Married-civ-spouse',' Other-service',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Local-gov','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Local-gov','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','0_34',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female','0_34',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Craft-repair',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Never-married',' Sales',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Prof-specialty',' Own-child',' White',' Female','0_34',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Separated',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' State-gov','Tertiary_education',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-not-inc','Tertiary_education',' Widowed',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Married-spouse-absent',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Widowed',' Transport-moving',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'67_max',' Private','Tertiary_education',' Widowed',' Prof-specialty',' Unmarried',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Self-emp-inc','Tertiary_education',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female','67_max',' Greece',' >50K.'
'42_66',' Local-gov','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Widowed',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Widowed',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Never-married',' Sales',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Tech-support',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Unmarried',' White',' Female','0_34',' United-States',' >50K.'
'0_41',' Local-gov','Tertiary_education',' Never-married',' Prof-specialty',' Own-child',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Own-child',' White',' Female','0_34',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Separated',' Adm-clerical',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female','67_max',' United-States',' >50K.'
'42_66',' Federal-gov','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Local-gov','Tertiary_education',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Self-emp-inc','Tertiary_education',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female','67_max',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Other-service',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Local-gov','Tertiary_education',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Local-gov','Tertiary_education',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'0_41',' Private','Tertiary_education',' Never-married',' Sales',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
'42_66',' Private','Tertiary_education',' Divorced',' Sales',' Not-in-family',' White',' Female','35_66',' United-States',' >50K.'
