Age,WorkClass,education,marritalStatus,Race,Gender,workhours,Incomebracket
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Federal-gov',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Self-emp-not-inc',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 7th-8th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 7th-8th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 11th',' Married-spouse-absent',' White',' Male',22_40,' <=50K.'
30_41,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Self-emp-not-inc',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' State-gov',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
42_54,' Local-gov',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
42_54,' Self-emp-not-inc',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 10th',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-inc',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' State-gov',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Self-emp-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' Assoc-voc',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Local-gov',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Local-gov',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-inc',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-acdm',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' State-gov',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 9th',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 9th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Bachelors',' Divorced',' White',' Male',22_40,' <=50K.'
42_54,' Private',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 10th',' Separated',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Assoc-voc',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Federal-gov',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 10th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 9th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Divorced',' White',' Male',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Divorced',' White',' Male',22_40,' <=50K.'
30_41,' Private',' 12th',' Divorced',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Separated',' White',' Male',22_40,' <=50K.'
42_54,' Local-gov',' Bachelors',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' Some-college',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Local-gov',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
30_41,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Federal-gov',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' HS-grad',' Never-married',' White',' Male',22_40,' <=50K.'
42_54,' Private',' 12th',' Never-married',' White',' Male',22_40,' <=50K.'
0_29,' Private',' 11th',' Never-married',' White',' Male',22_40,' <=50K.'
